SubscriptionGuid,ResourceGroup,ResourceLocation,UsageDateTime,MeterCategory,MeterSubCategory,MeterId,MeterName,MeterRegion,UsageQuantity,ResourceRate,PreTaxCost,ConsumedService,ResourceType,InstanceId,Tags,OfferId,AdditionalInfo,ServiceInfo1,ServiceInfo2,ServiceName,ServiceTier,Currency,UnitOfMeasure
d71266d1-41db-4969-8e7f-d49adf1d8d28,rg-storage-2,East US,2023-09-10 18:01:00,Storage,File Storage,meter-storage-1550,File Storage - East US,East US,767.95,0.0505,27.1471,Microsoft.Storage,Microsoft.Network/loadBalancers,instance-60957,"{""Environment"": ""Production"", ""Owner"": ""team-data"", ""Project"": ""project-7"", ""CostCenter"": ""CC-589""}",MS-AZR-3807,Additional info for Storage,Service info 1 - 22,Service info 2 - 91,Azure File Storage,Premium,USD,1 Core
f4bc916c-017e-4ebc-8f68-10272e0fdf25,rg-prod-1,East US,2023-03-30 17:09:00,Storage,Disk Storage,meter-storage-4714,Disk Storage - East US,East US,6244.08,0.0809,505.1461,Microsoft.Storage,Microsoft.ContainerService/managedClusters,instance-58435,"{""Environment"": ""Test"", ""Owner"": ""team-data"", ""Project"": ""project-9"", ""CostCenter"": ""CC-678""}",MS-AZR-9421,Additional info for Storage,Service info 1 - 32,Service info 2 - 96,Azure Disk Storage,Consumption,USD,1 vCPU
a224e3f8-5727-46a6-892c-7bde9e10ea8b,rg-shared-2,East US,2023-06-23 23:17:00,Security,Key Vault,meter-security-9618,Key Vault - East US,East US,62.53,0.2672,18.3788,Microsoft.Security,Microsoft.Compute/virtualMachines,instance-38525,"{""Environment"": ""Production"", ""Owner"": ""team-devops"", ""Project"": ""project-6"", ""CostCenter"": ""CC-153""}",MS-AZR-2825,Additional info for Security,Service info 1 - 37,Service info 2 - 60,Azure Key Vault,Free,USD,1 GB-Month
8c8f1052-4c84-4b03-8dfe-a24ca37c7367,rg-test-2,East US,2023-12-22 19:51:00,Database,MySQL,meter-database-9684,MySQL - East US,East US,13.16,1.8391,31.4634,Microsoft.Database,Microsoft.Storage/storageAccounts,instance-29872,"{""Environment"": ""Staging"", ""Owner"": ""team-devops"", ""Project"": ""project-6"", ""CostCenter"": ""CC-749""}",MS-AZR-1743,Additional info for Database,Service info 1 - 71,Service info 2 - 43,Azure MySQL,Premium,USD,1 Hour
8b0fa8bc-5e16-4514-a5d4-b4e8afd59309,rg-shared-3,East US,2023-10-31 07:08:00,Storage,File Storage,meter-storage-8797,File Storage - East US,East US,5128.07,0.0963,493.8331,Microsoft.Storage,Microsoft.CognitiveServices/accounts,instance-28438,"{""Environment"": ""Development"", ""Owner"": ""team-data"", ""Project"": ""project-2"", ""CostCenter"": ""CC-789""}",MS-AZR-5137,Additional info for Storage,Service info 1 - 51,Service info 2 - 29,Azure File Storage,Standard,USD,1 GB-Month
c1d776b4-b232-4f3b-bcf1-9acc0d0b0fa3,rg-analytics-1,East US,2023-07-02 23:50:00,Analytics,Data Factory,meter-analytics-6188,Data Factory - East US,East US,29.8,0.7867,18.0516,Microsoft.Analytics,Microsoft.ContainerService/managedClusters,instance-94205,"{""Environment"": ""Test"", ""Owner"": ""team-devops"", ""Project"": ""project-6"", ""CostCenter"": ""CC-339""}",MS-AZR-1961,Additional info for Analytics,Service info 1 - 56,Service info 2 - 78,Azure Data Factory,Consumption,USD,1 GB
32b39dfb-b1bb-4ad0-92f0-f47d02de4a9e,rg-test-2,East US,2023-07-08 12:36:00,Storage,File Storage,meter-storage-3578,File Storage - East US,East US,1430.53,0.0204,22.4708,Microsoft.Storage,Microsoft.Network/loadBalancers,instance-19921,"{""Environment"": ""Development"", ""Owner"": ""team-devops"", ""Project"": ""project-1"", ""CostCenter"": ""CC-348""}",MS-AZR-2657,Additional info for Storage,Service info 1 - 76,Service info 2 - 87,Azure File Storage,Premium,USD,1 Request
1693e303-cb3d-49b7-be35-5e283100c3ac,rg-prod-4,East US,2023-04-29 22:44:00,Analytics,Stream Analytics,meter-analytics-9274,Stream Analytics - East US,East US,626.6,0.5729,251.2854,Microsoft.Analytics,Microsoft.Sql/servers,instance-69936,"{""Environment"": ""Staging"", ""Owner"": ""team-data"", ""Project"": ""project-4"", ""CostCenter"": ""CC-949""}",MS-AZR-3080,Additional info for Analytics,Service info 1 - 91,Service info 2 - 52,Azure Stream Analytics,Standard,USD,1 GB-Second
49a5a606-ca22-4132-958c-7f3700f20f96,rg-test-2,East US,2023-01-05 13:40:00,Security,Sentinel,meter-security-6437,Sentinel - East US,East US,54.56,0.1751,12.4195,Microsoft.Security,Microsoft.KeyVault/vaults,instance-52700,"{""Environment"": ""Production"", ""Owner"": ""team-backend"", ""Project"": ""project-10"", ""CostCenter"": ""CC-132""}",MS-AZR-3349,Additional info for Security,Service info 1 - 96,Service info 2 - 41,Azure Sentinel,Basic,USD,1 GB-Second
bc816ddf-0175-4fb2-a72b-e0ab79a81a46,rg-shared-3,East US,2023-11-08 21:37:00,AI/ML,Bot Service,meter-ai/ml-7990,Bot Service - East US,East US,881.16,2.5112,2876.5997,Microsoft.AI/ML,Microsoft.CognitiveServices/accounts,instance-16089,"{""Environment"": ""Test"", ""Owner"": ""team-backend"", ""Project"": ""project-5"", ""CostCenter"": ""CC-270""}",MS-AZR-1925,Additional info for AI/ML,Service info 1 - 53,Service info 2 - 3,Azure Bot Service,Standard,USD,1 vCPU
90ff5eaa-384c-48e2-98ac-e900156995d5,rg-management-4,East US,2023-12-18 16:11:00,Management,Policy,meter-management-9486,Policy - East US,East US,65.0,0.2846,24.0487,Microsoft.Management,Microsoft.Compute/virtualMachines,instance-69153,"{""Environment"": ""Development"", ""Owner"": ""team-backend"", ""Project"": ""project-7"", ""CostCenter"": ""CC-483""}",MS-AZR-8358,Additional info for Management,Service info 1 - 33,Service info 2 - 98,Azure Policy,Basic,USD,1 Hour
bced1826-bd76-4edf-968e-215cd40a52e0,rg-dev-3,East US,2023-11-02 05:50:00,Analytics,HDInsight,meter-analytics-1765,HDInsight - East US,East US,360.96,0.5124,240.4427,Microsoft.Analytics,Microsoft.KeyVault/vaults,instance-26880,"{""Environment"": ""Production"", ""Owner"": ""team-frontend"", ""Project"": ""project-3"", ""CostCenter"": ""CC-635""}",MS-AZR-2294,Additional info for Analytics,Service info 1 - 48,Service info 2 - 61,Azure HDInsight,Free,USD,1 vCPU
41e7b134-a057-4d56-9568-51fddc754acc,rg-ai/ml-4,East US,2023-08-25 05:08:00,AI/ML,Computer Vision,meter-ai/ml-5172,Computer Vision - East US,East US,9123.3,2.3967,24052.3944,Microsoft.AI/ML,Microsoft.Storage/storageAccounts,instance-86260,"{""Environment"": ""Production"", ""Owner"": ""team-data"", ""Project"": ""project-6"", ""CostCenter"": ""CC-272""}",MS-AZR-8452,Additional info for AI/ML,Service info 1 - 75,Service info 2 - 98,Azure Computer Vision,Free,USD,1 TB-Month
d8ad3267-0050-4532-a1b2-14eb13031e46,rg-test-1,East US,2023-12-26 20:13:00,Security,Sentinel,meter-security-4348,Sentinel - East US,East US,22.48,0.7905,23.1015,Microsoft.Security,Microsoft.Compute/virtualMachines,instance-38335,"{""Environment"": ""Staging"", ""Owner"": ""team-data"", ""Project"": ""project-8"", ""CostCenter"": ""CC-800""}",MS-AZR-9001,Additional info for Security,Service info 1 - 7,Service info 2 - 24,Azure Sentinel,Basic,USD,1 TB-Month
f0e0d903-61b4-431b-bd7b-019666425179,rg-shared-3,East US,2023-06-19 19:38:00,Security,Sentinel,meter-security-8641,Sentinel - East US,East US,72.12,0.8214,65.1633,Microsoft.Security,Microsoft.KeyVault/vaults,instance-59631,"{""Environment"": ""Production"", ""Owner"": ""team-devops"", ""Project"": ""project-2"", ""CostCenter"": ""CC-844""}",MS-AZR-2021,Additional info for Security,Service info 1 - 52,Service info 2 - 50,Azure Sentinel,Premium,USD,1 GB-Second
716e3cc3-0fc1-4faa-874f-c8f7fe2a7aae,rg-ai/ml-9,East US,2023-08-30 08:32:00,AI/ML,Computer Vision,meter-ai/ml-8039,Computer Vision - East US,East US,6418.18,1.437,10145.2172,Microsoft.AI/ML,Microsoft.Sql/servers,instance-87791,"{""Environment"": ""Test"", ""Owner"": ""team-devops"", ""Project"": ""project-8"", ""CostCenter"": ""CC-412""}",MS-AZR-1281,Additional info for AI/ML,Service info 1 - 49,Service info 2 - 92,Azure Computer Vision,Premium,USD,1 Hour
d69f91e2-4795-4fe4-928d-b7dc218e2f47,rg-shared-1,East US,2023-09-08 06:28:00,Security,Security Center,meter-security-1547,Security Center - East US,East US,1.03,1.5641,1.611,Microsoft.Security,Microsoft.Network/loadBalancers,instance-99929,"{""Environment"": ""Test"", ""Owner"": ""team-backend"", ""Project"": ""project-4"", ""CostCenter"": ""CC-446""}",MS-AZR-7343,Additional info for Security,Service info 1 - 37,Service info 2 - 16,Azure Security Center,Free,USD,1 Unit
15ef9c7d-f4eb-47e1-b44e-3bfa8fb4246e,rg-ai/ml-6,East US,2023-09-25 12:11:00,AI/ML,Bot Service,meter-ai/ml-3846,Bot Service - East US,East US,2962.75,2.7976,8288.5894,Microsoft.AI/ML,Microsoft.Sql/servers,instance-50852,"{""Environment"": ""Production"", ""Owner"": ""team-frontend"", ""Project"": ""project-10"", ""CostCenter"": ""CC-436""}",MS-AZR-6911,Additional info for AI/ML,Service info 1 - 14,Service info 2 - 69,Azure Bot Service,Standard,USD,1 Core
9d87d80b-d3b6-4c95-a10d-818e7b16b05a,rg-shared-3,East US,2023-02-07 06:59:00,Analytics,Stream Analytics,meter-analytics-3466,Stream Analytics - East US,East US,931.07,0.903,840.7562,Microsoft.Analytics,Microsoft.ContainerService/managedClusters,instance-90515,"{""Environment"": ""Staging"", ""Owner"": ""team-backend"", ""Project"": ""project-5"", ""CostCenter"": ""CC-989""}",MS-AZR-7042,Additional info for Analytics,Service info 1 - 47,Service info 2 - 54,Azure Stream Analytics,Standard,USD,1 API Call
c4d4553e-9164-42bf-ba5b-794ead5af86e,rg-test-1,East US,2023-11-25 02:39:00,Compute,App Service,meter-compute-6272,App Service - East US,East US,742.68,0.8442,570.5432,Microsoft.Compute,Microsoft.Web/sites,instance-84345,"{""Environment"": ""Development"", ""Owner"": ""team-backend"", ""Project"": ""project-4"", ""CostCenter"": ""CC-852""}",MS-AZR-1848,Additional info for Compute,Service info 1 - 90,Service info 2 - 78,Azure App Service,Premium,USD,1 API Call
bbad3b21-9368-4c21-8d79-07b467735c2e,rg-dev-1,East US,2023-02-21 15:20:00,Database,Redis Cache,meter-database-4534,Redis Cache - East US,East US,55.0,2.302,126.61,Microsoft.Database,Microsoft.Network/loadBalancers,instance-19667,"{""Environment"": ""Staging"", ""Owner"": ""team-devops"", ""Project"": ""project-3"", ""CostCenter"": ""CC-639""}",MS-AZR-2966,Additional info for Database,Service info 1 - 81,Service info 2 - 57,Azure Redis Cache,Consumption,USD,1 TB-Month
a9a6572d-9550-48ab-b4cf-6f4d15f37734,rg-dev-2,East US,2023-06-03 12:21:00,Network,CDN,meter-network-3330,CDN - East US,East US,704.62,0.1449,78.6165,Microsoft.Network,Microsoft.Web/sites,instance-56266,"{""Environment"": ""Staging"", ""Owner"": ""team-data"", ""Project"": ""project-6"", ""CostCenter"": ""CC-280""}",MS-AZR-1267,Additional info for Network,Service info 1 - 39,Service info 2 - 5,Azure CDN,Premium,USD,1 Core
e9634629-db73-4d54-9e18-9c79f34633d0,rg-dev-1,East US,2023-09-08 02:36:00,Database,SQL Database,meter-database-7833,SQL Database - East US,East US,39.04,1.3545,52.8797,Microsoft.Database,Microsoft.CognitiveServices/accounts,instance-58274,"{""Environment"": ""Development"", ""Owner"": ""team-backend"", ""Project"": ""project-5"", ""CostCenter"": ""CC-260""}",MS-AZR-2250,Additional info for Database,Service info 1 - 3,Service info 2 - 18,Azure SQL Database,Basic,USD,1 Instance
70f69c3d-261f-48f3-a912-645a17780eff,rg-dev-1,East US,2023-03-08 22:07:00,Compute,Functions,meter-compute-5325,Functions - East US,East US,224.16,1.2723,285.1988,Microsoft.Compute,Microsoft.Network/loadBalancers,instance-43854,"{""Environment"": ""Development"", ""Owner"": ""team-frontend"", ""Project"": ""project-5"", ""CostCenter"": ""CC-227""}",MS-AZR-4818,Additional info for Compute,Service info 1 - 15,Service info 2 - 43,Azure Functions,Free,USD,1 Core
676293ec-f402-4db1-9f7a-19e65621394d,rg-shared-2,East US,2023-09-09 12:34:00,Analytics,Data Factory,meter-analytics-1928,Data Factory - East US,East US,101.51,0.7161,50.8839,Microsoft.Analytics,Microsoft.Sql/servers,instance-39732,"{""Environment"": ""Production"", ""Owner"": ""team-backend"", ""Project"": ""project-5"", ""CostCenter"": ""CC-570""}",MS-AZR-6017,Additional info for Analytics,Service info 1 - 31,Service info 2 - 82,Azure Data Factory,Basic,USD,1 API Call
837a268f-18e2-45c3-88ca-c56089e730f3,rg-dev-1,South Central US,2023-08-26 17:32:00,Compute,Virtual Machines,meter-compute-1758,Virtual Machines - South Central US,South Central US,704.7,0.268,145.4219,Microsoft.Compute,Microsoft.Compute/virtualMachines,instance-44035,"{""Environment"": ""Test"", ""Owner"": ""team-backend"", ""Project"": ""project-1"", ""CostCenter"": ""CC-402""}",MS-AZR-5913,Additional info for Compute,Service info 1 - 33,Service info 2 - 21,Azure Virtual Machines,Premium,USD,1 Transaction
f1b10a06-c649-4297-9182-78037558f8f4,rg-prod-1,East US,2023-10-31 15:54:00,Security,Azure AD,meter-security-1796,Azure AD - East US,East US,91.38,0.4443,40.6001,Microsoft.Security,Microsoft.Sql/servers,instance-95320,"{""Environment"": ""Staging"", ""Owner"": ""team-data"", ""Project"": ""project-6"", ""CostCenter"": ""CC-730""}",MS-AZR-8942,Additional info for Security,Service info 1 - 94,Service info 2 - 76,Azure Azure AD,Consumption,USD,1 Hour
0e276e39-c821-4adc-91d4-669c2d174136,rg-prod-1,East US,2023-01-25 03:56:00,Storage,File Storage,meter-storage-4844,File Storage - East US,East US,5309.54,0.0663,457.6293,Microsoft.Storage,Microsoft.Sql/servers,instance-23723,"{""Environment"": ""Test"", ""Owner"": ""team-data"", ""Project"": ""project-3"", ""CostCenter"": ""CC-797""}",MS-AZR-5635,Additional info for Storage,Service info 1 - 20,Service info 2 - 30,Azure File Storage,Premium,USD,1 GB
d4025e0f-dd96-407d-bad3-6928e860a5aa,rg-dev-2,East US,2023-08-17 03:47:00,Management,Log Analytics,meter-management-1287,Log Analytics - East US,East US,255.7,0.2017,56.7322,Microsoft.Management,Microsoft.Sql/servers,instance-35962,"{""Environment"": ""Production"", ""Owner"": ""team-frontend"", ""Project"": ""project-5"", ""CostCenter"": ""CC-171""}",MS-AZR-1912,Additional info for Management,Service info 1 - 59,Service info 2 - 59,Azure Log Analytics,Free,USD,1 Unit
88794114-e7ad-465c-83c4-cade298b0b31,rg-dev-3,East US,2023-01-27 14:13:00,Database,PostgreSQL,meter-database-1628,PostgreSQL - East US,East US,98.85,2.4418,313.7835,Microsoft.Database,Microsoft.Compute/virtualMachines,instance-62082,"{""Environment"": ""Production"", ""Owner"": ""team-frontend"", ""Project"": ""project-2"", ""CostCenter"": ""CC-324""}",MS-AZR-5500,Additional info for Database,Service info 1 - 64,Service info 2 - 2,Azure PostgreSQL,Free,USD,1 API Call
cdcf5301-74c8-4363-b4d9-6cd832513efa,rg-security-2,East US,2023-03-05 15:28:00,Security,Azure AD,meter-security-5015,Azure AD - East US,East US,67.62,1.2292,58.1829,Microsoft.Security,Microsoft.ContainerService/managedClusters,instance-73738,"{""Environment"": ""Staging"", ""Owner"": ""team-devops"", ""Project"": ""project-4"", ""CostCenter"": ""CC-572""}",MS-AZR-9413,Additional info for Security,Service info 1 - 69,Service info 2 - 71,Azure Azure AD,Premium,USD,1 Transaction
0aeff2c5-108f-45ff-960f-4b8244f21fd5,rg-analytics-7,East US,2023-03-07 01:15:00,Analytics,HDInsight,meter-analytics-6962,HDInsight - East US,East US,180.86,0.4058,73.393,Microsoft.Analytics,Microsoft.CognitiveServices/accounts,instance-94711,"{""Environment"": ""Development"", ""Owner"": ""team-data"", ""Project"": ""project-9"", ""CostCenter"": ""CC-479""}",MS-AZR-5205,Additional info for Analytics,Service info 1 - 86,Service info 2 - 75,Azure HDInsight,Free,USD,1 API Call
a4ecd9cc-7986-48a0-a3a3-d50f99f0bacf,rg-prod-1,South Central US,2023-08-06 00:39:00,AI/ML,Speech Services,meter-ai/ml-6102,Speech Services - South Central US,South Central US,3155.45,0.8899,2162.187,Microsoft.AI/ML,Microsoft.Compute/virtualMachines,instance-47267,"{""Environment"": ""Development"", ""Owner"": ""team-frontend"", ""Project"": ""project-8"", ""CostCenter"": ""CC-634""}",MS-AZR-5007,Additional info for AI/ML,Service info 1 - 42,Service info 2 - 53,Azure Speech Services,Standard,USD,1 Hour
08616784-84f8-49dc-b753-ce609771ef55,rg-dev-1,East US,2023-07-26 23:29:00,Security,Key Vault,meter-security-6606,Key Vault - East US,East US,72.27,1.9388,154.1288,Microsoft.Security,Microsoft.KeyVault/vaults,instance-59609,"{""Environment"": ""Production"", ""Owner"": ""team-backend"", ""Project"": ""project-3"", ""CostCenter"": ""CC-501""}",MS-AZR-5982,Additional info for Security,Service info 1 - 60,Service info 2 - 48,Azure Key Vault,Free,USD,1 vCPU
d2bb6f10-73db-45ce-bf64-4f6283e573a2,rg-shared-1,East US,2023-08-29 00:52:00,Analytics,HDInsight,meter-analytics-5554,HDInsight - East US,East US,370.07,0.8384,341.2934,Microsoft.Analytics,Microsoft.ContainerService/managedClusters,instance-32780,"{""Environment"": ""Test"", ""Owner"": ""team-backend"", ""Project"": ""project-9"", ""CostCenter"": ""CC-165""}",MS-AZR-3207,Additional info for Analytics,Service info 1 - 77,Service info 2 - 61,Azure HDInsight,Consumption,USD,1 Request
59011f4f-dcc3-4cde-937c-bb280395c669,rg-shared-3,East US,2023-08-19 12:58:00,Analytics,Data Factory,meter-analytics-4961,Data Factory - East US,East US,253.01,0.2606,50.7695,Microsoft.Analytics,Microsoft.Compute/virtualMachines,instance-63450,"{""Environment"": ""Production"", ""Owner"": ""team-devops"", ""Project"": ""project-4"", ""CostCenter"": ""CC-582""}",MS-AZR-4647,Additional info for Analytics,Service info 1 - 25,Service info 2 - 72,Azure Data Factory,Premium,USD,1 Transaction
089a8266-626e-4c35-a0d9-2b85d1ae8a14,rg-shared-1,South Central US,2023-10-07 03:29:00,Network,Application Gateway,meter-network-5469,Application Gateway - South Central US,South Central US,801.26,0.1036,58.1073,Microsoft.Network,Microsoft.ContainerService/managedClusters,instance-51846,"{""Environment"": ""Development"", ""Owner"": ""team-devops"", ""Project"": ""project-5"", ""CostCenter"": ""CC-858""}",MS-AZR-9701,Additional info for Network,Service info 1 - 83,Service info 2 - 13,Azure Application Gateway,Standard,USD,1 Unit
41c836c0-b119-4aa9-929e-378037758270,rg-shared-1,East US,2023-02-19 05:20:00,Analytics,Stream Analytics,meter-analytics-3961,Stream Analytics - East US,East US,746.88,0.3609,188.6843,Microsoft.Analytics,Microsoft.ContainerService/managedClusters,instance-65153,"{""Environment"": ""Production"", ""Owner"": ""team-data"", ""Project"": ""project-4"", ""CostCenter"": ""CC-896""}",MS-AZR-1999,Additional info for Analytics,Service info 1 - 44,Service info 2 - 14,Azure Stream Analytics,Basic,USD,1 Node
c4321986-85a5-4d50-b257-b2c248df98d2,rg-test-2,East US,2023-05-15 10:21:00,Management,Monitor,meter-management-1631,Monitor - East US,East US,460.08,0.4485,206.3459,Microsoft.Management,Microsoft.Network/loadBalancers,instance-65082,"{""Environment"": ""Test"", ""Owner"": ""team-data"", ""Project"": ""project-6"", ""CostCenter"": ""CC-779""}",MS-AZR-9387,Additional info for Management,Service info 1 - 20,Service info 2 - 86,Azure Monitor,Basic,USD,1 Node
878e9303-1e95-4f16-8663-b6ef6c85459e,rg-test-2,East US,2023-05-18 06:15:00,Analytics,Power BI,meter-analytics-3559,Power BI - East US,East US,664.16,0.0702,46.624,Microsoft.Analytics,Microsoft.Network/loadBalancers,instance-57623,"{""Environment"": ""Development"", ""Owner"": ""team-frontend"", ""Project"": ""project-4"", ""CostCenter"": ""CC-331""}",MS-AZR-3898,Additional info for Analytics,Service info 1 - 76,Service info 2 - 73,Azure Power BI,Premium,USD,1 Core
9571acbf-076c-4690-9435-d8adf00f036b,rg-database-5,East US,2023-10-05 18:56:00,Database,MySQL,meter-database-4077,MySQL - East US,East US,75.99,2.7407,208.2658,Microsoft.Database,Microsoft.Web/sites,instance-53289,"{""Environment"": ""Staging"", ""Owner"": ""team-data"", ""Project"": ""project-10"", ""CostCenter"": ""CC-720""}",MS-AZR-1596,Additional info for Database,Service info 1 - 49,Service info 2 - 29,Azure MySQL,Basic,USD,1 Request
7e71438f-eb0c-40fc-ba5b-bc48c4d800c3,rg-ai/ml-9,East US,2023-09-16 10:04:00,AI/ML,Machine Learning,meter-ai/ml-7543,Machine Learning - East US,East US,7070.82,2.8117,13916.7172,Microsoft.AI/ML,Microsoft.CognitiveServices/accounts,instance-55937,"{""Environment"": ""Test"", ""Owner"": ""team-data"", ""Project"": ""project-9"", ""CostCenter"": ""CC-317""}",MS-AZR-8289,Additional info for AI/ML,Service info 1 - 73,Service info 2 - 11,Azure Machine Learning,Premium,USD,1 Node
d25e47f6-87ee-4797-9e5d-f262a2683940,rg-security-1,East US,2023-03-23 06:20:00,Security,Security Center,meter-security-4320,Security Center - East US,East US,4.4,1.6588,7.2987,Microsoft.Security,Microsoft.CognitiveServices/accounts,instance-24150,"{""Environment"": ""Production"", ""Owner"": ""team-devops"", ""Project"": ""project-10"", ""CostCenter"": ""CC-122""}",MS-AZR-4485,Additional info for Security,Service info 1 - 47,Service info 2 - 7,Azure Security Center,Free,USD,1 GB-Month
a3cde832-b515-4382-a3c2-396b724707eb,rg-security-5,East US,2023-09-20 14:10:00,Security,Sentinel,meter-security-6744,Sentinel - East US,East US,7.4,0.9341,6.9123,Microsoft.Security,Microsoft.Sql/servers,instance-68487,"{""Environment"": ""Production"", ""Owner"": ""team-devops"", ""Project"": ""project-1"", ""CostCenter"": ""CC-677""}",MS-AZR-9087,Additional info for Security,Service info 1 - 7,Service info 2 - 89,Azure Sentinel,Premium,USD,1 GB-Month
5e8971f1-9080-40e1-b282-2c618e0ce2b3,rg-management-7,East US,2023-12-12 11:26:00,Management,Monitor,meter-management-9736,Monitor - East US,East US,961.69,0.1522,190.28,Microsoft.Management,Microsoft.CognitiveServices/accounts,instance-44887,"{""Environment"": ""Production"", ""Owner"": ""team-data"", ""Project"": ""project-3"", ""CostCenter"": ""CC-704""}",MS-AZR-5937,Additional info for Management,Service info 1 - 13,Service info 2 - 22,Azure Monitor,Premium,USD,1 Instance
e242c985-483a-44c3-8409-f011928c26f1,rg-prod-4,East US,2023-12-03 23:20:00,Compute,Batch,meter-compute-5876,Batch - East US,East US,621.66,1.4354,812.021,Microsoft.Compute,Microsoft.ContainerService/managedClusters,instance-90023,"{""Environment"": ""Development"", ""Owner"": ""team-backend"", ""Project"": ""project-9"", ""CostCenter"": ""CC-636""}",MS-AZR-7792,Additional info for Compute,Service info 1 - 28,Service info 2 - 44,Azure Batch,Free,USD,1 GB-Second
d2859d7b-2920-4d26-9fce-19b3ea039b7c,rg-compute-5,East US,2023-03-12 11:36:00,Compute,Container Instances,meter-compute-6748,Container Instances - East US,East US,966.65,1.3275,898.2595,Microsoft.Compute,Microsoft.Storage/storageAccounts,instance-87777,"{""Environment"": ""Staging"", ""Owner"": ""team-frontend"", ""Project"": ""project-2"", ""CostCenter"": ""CC-252""}",MS-AZR-3965,Additional info for Compute,Service info 1 - 89,Service info 2 - 38,Azure Container Instances,Premium,USD,1 TB
2cf02747-f62e-4442-8576-9e402c22f906,rg-shared-3,East US,2023-06-12 13:57:00,Management,Log Analytics,meter-management-9534,Log Analytics - East US,East US,933.77,0.1309,134.4536,Microsoft.Management,Microsoft.KeyVault/vaults,instance-64597,"{""Environment"": ""Development"", ""Owner"": ""team-data"", ""Project"": ""project-6"", ""CostCenter"": ""CC-433""}",MS-AZR-6684,Additional info for Management,Service info 1 - 26,Service info 2 - 90,Azure Log Analytics,Consumption,USD,1 Core
d8b5ff82-6b43-42e3-83a1-f7b959707355,rg-prod-1,East US,2023-03-23 18:41:00,Network,VPN Gateway,meter-network-5706,VPN Gateway - East US,East US,212.73,0.0805,17.1248,Microsoft.Network,Microsoft.Storage/storageAccounts,instance-17735,"{""Environment"": ""Staging"", ""Owner"": ""team-backend"", ""Project"": ""project-10"", ""CostCenter"": ""CC-571""}",MS-AZR-3895,Additional info for Network,Service info 1 - 88,Service info 2 - 16,Azure VPN Gateway,Basic,USD,1 vCPU
dc80789e-552f-49d0-bbb4-9cc143fa79ef,rg-prod-2,East US,2023-07-10 15:09:00,Database,Redis Cache,meter-database-9997,Redis Cache - East US,East US,69.32,1.9184,146.2818,Microsoft.Database,Microsoft.KeyVault/vaults,instance-88661,"{""Environment"": ""Development"", ""Owner"": ""team-devops"", ""Project"": ""project-5"", ""CostCenter"": ""CC-106""}",MS-AZR-3247,Additional info for Database,Service info 1 - 88,Service info 2 - 34,Azure Redis Cache,Standard,USD,1 Instance
d308d5a7-64b0-4656-bc0c-591df175815a,rg-test-1,East US,2023-10-16 17:19:00,AI/ML,Computer Vision,meter-ai/ml-2732,Computer Vision - East US,East US,4711.6,2.0025,9434.979,Microsoft.AI/ML,Microsoft.Sql/servers,instance-32628,"{""Environment"": ""Development"", ""Owner"": ""team-data"", ""Project"": ""project-1"", ""CostCenter"": ""CC-584""}",MS-AZR-6916,Additional info for AI/ML,Service info 1 - 29,Service info 2 - 22,Azure Computer Vision,Standard,USD,1 GB
34439d89-066b-43bd-9029-c935606ed018,rg-prod-2,East US,2023-06-29 08:50:00,Security,Key Vault,meter-security-3011,Key Vault - East US,East US,17.55,0.353,6.8146,Microsoft.Security,Microsoft.Storage/storageAccounts,instance-84283,"{""Environment"": ""Production"", ""Owner"": ""team-backend"", ""Project"": ""project-5"", ""CostCenter"": ""CC-849""}",MS-AZR-6815,Additional info for Security,Service info 1 - 12,Service info 2 - 24,Azure Key Vault,Free,USD,1 API Call
1f5cadc0-b6d5-41d9-ab88-b0b9ff3356d1,rg-shared-1,East US,2023-07-10 20:33:00,Security,Defender,meter-security-3216,Defender - East US,East US,82.91,1.622,147.928,Microsoft.Security,Microsoft.Storage/storageAccounts,instance-19328,"{""Environment"": ""Development"", ""Owner"": ""team-frontend"", ""Project"": ""project-3"", ""CostCenter"": ""CC-363""}",MS-AZR-1524,Additional info for Security,Service info 1 - 36,Service info 2 - 8,Azure Defender,Free,USD,1 TB-Month
d200c26e-3ae7-4532-ae6d-390b2d0a2af1,rg-test-1,East US,2023-04-29 11:12:00,Security,Security Center,meter-security-8480,Security Center - East US,East US,91.17,1.0878,69.4223,Microsoft.Security,Microsoft.KeyVault/vaults,instance-59356,"{""Environment"": ""Staging"", ""Owner"": ""team-backend"", ""Project"": ""project-2"", ""CostCenter"": ""CC-855""}",MS-AZR-4764,Additional info for Security,Service info 1 - 1,Service info 2 - 51,Azure Security Center,Premium,USD,1 TB
a37f8892-3d7d-4f08-87b3-c11180991a89,rg-compute-8,East US,2023-12-06 02:01:00,Compute,Container Instances,meter-compute-6724,Container Instances - East US,East US,946.7,1.4194,1746.8698,Microsoft.Compute,Microsoft.Sql/servers,instance-63218,"{""Environment"": ""Test"", ""Owner"": ""team-frontend"", ""Project"": ""project-4"", ""CostCenter"": ""CC-248""}",MS-AZR-4683,Additional info for Compute,Service info 1 - 48,Service info 2 - 43,Azure Container Instances,Premium,USD,1 Core
